name,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
Bouffalant,"['Reckless', 'Sap Sipper', 'Soundproof']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,110,5120,70,490,45,Bash Buffalo Pok¨¦mon,95,1000000,1.6,95,Buffron¥Ð¥Ã¥Õ¥í¥ó,50,626,40,95,55,normal,,94.6,5,0
Rufflet,"['Keen Eye', 'Sheer Force', 'Hustle']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,83,5120,70,350,190,Eaglet Pok¨¦mon,50,1250000,0.5,70,Washibon¥ï¥·¥Ü¥ó,100,627,37,50,60,normal,flying,10.5,5,0
Braviary,"['Keen Eye', 'Sheer Force', 'Defiant']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,123,5120,70,510,60,Valiant Pok¨¦mon,75,1250000,1.5,100,Warrgle¥¦¥©©`¥°¥ë,100,628,57,75,80,normal,flying,41,5,0
Vullaby,"['Big Pecks', 'Overcoat', 'Weak Armor']",1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,55,5120,35,370,190,Diapered Pok¨¦mon,75,1250000,0.5,70,Valchai¥Ð¥ë¥Á¥ã¥¤,0,629,45,65,60,dark,flying,9,5,0
Mandibuzz,"['Big Pecks', 'Overcoat', 'Weak Armor']",1,0.5,1,2,2,1,1,1,0.5,0.5,0,2,1,1,0,2,1,1,65,5120,35,510,60,Bone Vulture Pok¨¦mon,105,1250000,1.2,110,Vulgina¥Ð¥ë¥¸©`¥Ê,0,630,55,95,80,dark,flying,39.5,5,0
Heatmor,"['Gluttony', 'Flash Fire', 'White Smoke']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,97,5120,70,484,90,Anteater Pok¨¦mon,66,1000000,1.4,85,Kuitaran¥¯¥¤¥¿¥é¥ó,50,631,105,66,65,fire,,58,5,0
Durant,"['Swarm', 'Hustle', 'Truant']",0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,109,5120,70,484,90,Iron Ant Pok¨¦mon,112,1000000,0.3,58,Aiant¥¢¥¤¥¢¥ó¥È,50,632,48,48,109,bug,steel,33,5,0
Deino,['Hustle'],2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,65,10240,35,300,45,Irate Pok¨¦mon,50,1250000,0.8,52,Monozu¥â¥Î¥º,50,633,45,50,38,dark,dragon,17.3,5,0
Zweilous,['Hustle'],2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,85,10240,35,420,45,Hostile Pok¨¦mon,70,1250000,1.4,72,Dihead¥¸¥Ø¥Ã¥É,50,634,65,70,58,dark,dragon,50,5,0
Hydreigon,['Levitate'],2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,105,10240,35,600,45,Brutal Pok¨¦mon,90,1250000,1.8,92,Sazandora¥µ¥¶¥ó¥É¥é,50,635,125,90,98,dark,dragon,160,5,0
Larvesta,"['Flame Body', 'Swarm']",0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,85,10240,70,360,45,Torch Pok¨¦mon,55,1250000,1.1,55,Merlarva¥á¥é¥ë¥Ð,50,636,50,55,60,bug,fire,28.8,5,0
Volcarona,"['Flame Body', 'Swarm']",0.5,1,1,1,0.5,0.5,1,2,1,0.25,1,0.5,1,1,1,4,0.5,2,60,10240,70,550,15,Sun Pok¨¦mon,65,1250000,1.6,85,Ulgamoth¥¦¥ë¥¬¥â¥¹,50,637,135,105,100,bug,fire,46,5,0
Cobalion,['Justified'],0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,90,20480,35,580,3,Iron Will Pok¨¦mon,129,1250000,2.1,91,Cobalon¥³¥Ð¥ë¥ª¥ó,,638,90,72,108,steel,fighting,250,5,1
Terrakion,['Justified'],0.5,0.5,1,1,2,2,0.5,1,1,2,2,1,0.5,0.5,2,0.5,2,2,129,20480,35,580,3,Cavern Pok¨¦mon,90,1250000,1.9,91,Terrakion¥Æ¥é¥­¥ª¥ó,,639,72,90,108,rock,fighting,260,5,1
Virizion,['Justified'],1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,90,20480,35,580,3,Grassland Pok¨¦mon,72,1250000,2,91,Virizion¥Ó¥ê¥¸¥ª¥ó,,640,90,129,108,grass,fighting,200,5,1
Tornadus,"['Prankster', 'Defiant', 'Regenerator']",0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,100,30720,90,580,3,Cyclone Pok¨¦mon,80,1250000,1.5,79,Tornelos (keshin Forme)¥È¥ë¥Í¥í¥¹,100,641,110,90,121,flying,,63,5,1
Thundurus,"['Prankster', 'Defiant', 'Volt Absorb']",0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,105,30720,90,580,3,Bolt Strike Pok¨¦mon,70,1250000,1.5,79,Voltolos (keshin Forme)¥Ü¥ë¥È¥í¥¹,100,642,145,80,101,electric,flying,61,5,1
Reshiram,['Turboblaze'],0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,120,30720,0,680,3,Vast White Pok¨¦mon,100,1250000,3.2,100,Reshiram¥ì¥·¥é¥à,,643,150,120,90,dragon,fire,330,5,1
Zekrom,['Teravolt'],1,1,2,0.25,2,1,0.5,0.5,1,0.5,2,2,1,1,1,1,0.5,0.5,150,30720,0,680,3,Deep Black Pok¨¦mon,120,1250000,2.9,100,Zekrom¥¼¥¯¥í¥à,,644,120,100,90,dragon,electric,345,5,1
Landorus,"['Sand Force', 'Sheer Force', 'Intimidate']",0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,145,30720,90,600,3,Abundance Pok¨¦mon,90,1250000,1.5,89,Landlos (keshin Forme)¥é¥ó¥É¥í¥¹,100,645,105,80,91,ground,flying,68,5,1
Kyurem,"['Pressure', 'Teravolt', 'Turboblaze']",1,1,2,0.5,2,2,1,1,1,0.5,1,1,1,1,1,2,2,0.5,120,30720,0,700,3,Boundary Pok¨¦mon,90,1250000,3,125,Kyurem¥­¥å¥ì¥à,,646,170,100,95,dragon,ice,325,5,1
Keldeo,['Justified'],0.5,0.5,1,2,2,1,0.5,2,1,2,1,0.5,1,1,2,0.5,0.5,0.5,72,20480,35,580,3,Colt Pok¨¦mon,90,1250000,1.4,91,Keldeo (itsumo No Sugata)¥±¥ë¥Ç¥£¥ª,,647,129,90,108,water,fighting,48.5,5,1
Meloetta,['Serene Grace'],2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,128,30720,100,600,3,Melody Pok¨¦mon,90,1250000,0.6,100,Meloetta (step Forme)¥á¥í¥¨¥Ã¥¿,,648,77,77,128,normal,psychic,6.5,5,1
Genesect,['Download'],0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,120,30720,0,600,3,Paleozoic Pok¨¦mon,95,1250000,1.5,71,Genesect¥²¥Î¥»¥¯¥È,,649,120,95,99,bug,steel,82.5,5,1
Chespin,"['Overgrow', 'Bulletproof']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,61,5120,70,313,45,Spiky Nut Pok¨¦mon,65,1059860,0.4,56,Harimaron¥Ï¥ê¥Þ¥í¥ó,88.1,650,48,45,38,grass,,9,6,0
Quilladin,"['Overgrow', 'Bulletproof']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,78,5120,70,405,45,Spiny Armor Pok¨¦mon,95,1059860,0.7,61,Hariborg¥Ï¥ê¥Ü©`¥°,88.1,651,56,58,57,grass,,29,6,0
Chesnaught,"['Overgrow', 'Bulletproof']",1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,107,5120,70,530,45,Spiny Armor Pok¨¦mon,122,1059860,1.6,88,Brigarron¥Ö¥ê¥¬¥í¥ó,88.1,652,74,75,64,grass,fighting,90,6,0
Fennekin,"['Blaze', 'Magician']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,45,5120,70,307,45,Fox Pok¨¦mon,40,1059860,0.4,40,Fokko¥Õ¥©¥Ã¥³,88.1,653,62,60,60,fire,,9.4,6,0
Braixen,"['Blaze', 'Magician']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,59,5120,70,409,45,Fox Pok¨¦mon,58,1059860,1,59,Tairenar¥Æ©`¥ë¥Ê©`,88.1,654,90,70,73,fire,,14.5,6,0
Delphox,"['Blaze', 'Magician']",1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,69,5120,70,534,45,Fox Pok¨¦mon,72,1059860,1.5,75,Mahoxy¥Þ¥Õ¥©¥¯¥·©`,88.1,655,114,100,104,fire,psychic,39,6,0
Froakie,"['Torrent', 'Protean']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,56,5120,70,314,45,Bubble Frog Pok¨¦mon,40,1059860,0.3,41,Keromatsu¥±¥í¥Þ¥Ä,88.1,656,62,44,71,water,,7,6,0
Frogadier,"['Torrent', 'Protean']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,63,5120,70,405,45,Bubble Frog Pok¨¦mon,52,1059860,0.6,54,Gekogashira¥²¥³¥¬¥·¥é,88.1,657,83,56,97,water,,10.9,6,0
Greninja,"['Torrent', 'Protean', 'Battle Bond']",2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,145,5120,70,640,45,Ninja Pok¨¦mon,67,1059860,1.5,72,Gekkouga¥²¥Ã¥³¥¦¥¬,88.1,658,153,71,132,water,dark,40,6,0
Bunnelby,"['Pickup', 'Cheek Pouch', 'Huge Power']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,36,3840,70,237,255,Digging Pok¨¦mon,38,1000000,0.4,38,Horubee¥Û¥ë¥Ó©`,50,659,32,36,57,normal,,5,6,0
Diggersby,"['Pickup', 'Cheek Pouch', 'Huge Power']",1,1,1,0,1,2,1,1,0,2,1,2,1,0.5,1,0.5,1,2,56,3840,70,423,127,Digging Pok¨¦mon,77,1000000,1,85,Horudo¥Û¥ë©`¥É,50,660,50,77,78,normal,ground,42.4,6,0
Fletchling,"['Big Pecks', 'Gale Wings']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,50,3840,70,278,255,Tiny Robin Pok¨¦mon,43,1059860,0.3,45,Yayakoma¥ä¥ä¥³¥Þ,50,661,40,38,62,normal,flying,1.7,6,0
Fletchinder,"['Flame Body', 'Gale Wings']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,73,3840,70,382,120,Ember Pok¨¦mon,55,1059860,0.7,62,Hinoyakoma¥Ò¥Î¥ä¥³¥Þ,50,662,56,52,84,fire,flying,16,6,0
Talonflame,"['Flame Body', 'Gale Wings']",0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,81,3840,70,499,45,Scorching Pok¨¦mon,71,1059860,1.2,78,Fiarrow¥Õ¥¡¥¤¥¢¥í©`,50,663,74,69,126,fire,flying,24.5,6,0
Scatterbug,"['Shield Dust', 'Compoundeyes', 'Friend Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,35,3840,70,200,255,Scatterdust Pok¨¦mon,40,1000000,0.3,38,Kofukimushi¥³¥Õ¥­¥à¥·,50,664,27,25,35,bug,,2.5,6,0
Spewpa,"['Shed Skin', 'Friend Guard']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,22,3840,70,213,120,Scatterdust Pok¨¦mon,60,1000000,0.3,45,Kofuurai¥³¥Õ©`¥é¥¤,50,665,27,30,29,bug,,8.4,6,0
Vivillon,"['Shield Dust', 'Compoundeyes', 'Friend Guard']",0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,52,3840,70,411,45,Scale Pok¨¦mon,50,1000000,1.2,80,Viviyon¥Ó¥Ó¥è¥ó,50,666,90,50,89,bug,flying,17,6,0
Litleo,"['Rivalry', 'Unnerve', 'Moxie']",0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,50,5120,70,369,220,Lion Cub Pok¨¦mon,58,1059860,0.6,62,Shishiko¥·¥·¥³,11.2,667,73,54,72,fire,normal,13.5,6,0
Pyroar,"['Rivalry', 'Unnerve', 'Moxie']",0.5,1,1,1,0.5,2,0.5,1,0,0.5,2,0.5,1,1,1,2,0.5,2,68,5120,70,507,65,Royal Pok¨¦mon,72,1059860,1.5,86,Kaenjishi¥«¥¨¥ó¥¸¥·,11.2,668,109,66,106,fire,normal,81.5,6,0
Flab¨¦b¨¦,"['Flower Veil', 'Symbiosis']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,38,5120,70,303,225,Single Bloom Pok¨¦mon,39,1000000,0.1,44,Flabebe¥Õ¥é¥Ù¥Ù,0,669,61,79,42,fairy,,0.1,6,0
Floette,"['Flower Veil', 'Symbiosis']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,5120,70,551,120,Fairy Pok¨¦mon,67,1000000,0.2,74,Floette¥Õ¥é¥¨¥Ã¥Æ,0,670,125,128,92,fairy,,0.9,6,0
Florges,"['Flower Veil', 'Symbiosis']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,5120,70,552,45,Garden Pok¨¦mon,68,1000000,1.1,78,Florges¥Õ¥é©`¥¸¥§¥¹,0,671,112,154,75,fairy,,10,6,0
Skiddo,"['Sap Sipper', 'Grass Pelt']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,65,5120,70,350,200,Mount Pok¨¦mon,48,1000000,0.9,66,Meecle¥á¥§©`¥¯¥ë,50,672,62,57,52,grass,,31,6,0
Gogoat,"['Sap Sipper', 'Grass Pelt']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,100,5120,70,531,45,Mount Pok¨¦mon,62,1000000,1.7,123,Gogoat¥´©`¥´©`¥È,50,673,97,81,68,grass,,91,6,0
Pancham,"['Iron Fist', 'Mold Breaker', 'Scrappy']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,82,6400,70,348,220,Playful Pok¨¦mon,62,1000000,0.6,67,Yancham¥ä¥ó¥Á¥ã¥à,50,674,46,48,43,fighting,,8,6,0
Pangoro,"['Iron Fist', 'Mold Breaker', 'Scrappy']",1,0.25,1,1,4,2,1,2,0.5,1,1,1,1,1,0,0.5,1,1,124,6400,70,495,65,Daunting Pok¨¦mon,78,1000000,2.1,95,Goronda¥´¥í¥ó¥À,50,675,69,71,58,fighting,dark,136,6,0
Furfrou,['Fur Coat'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,5120,70,472,160,Poodle Pok¨¦mon,60,1000000,1.2,75,Trimmien¥È¥ê¥ß¥¢¥ó,50,676,65,90,102,normal,,28,6,0
Espurr,"['Keen Eye', 'Infiltrator', 'Own Tempo']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,5120,70,355,190,Restraint Pok¨¦mon,54,1000000,0.3,62,Nyasper¥Ë¥ã¥¹¥Ñ©`,50,677,63,60,68,psychic,,3.5,6,0
Meowstic,"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,48,5120,70,466,75,Constraint Pok¨¦mon,76,1000000,0.6,74,Nyaonix¥Ë¥ã¥ª¥Ë¥¯¥¹,50,678,83,81,104,psychic,,8.5,6,0
Honedge,['No Guard'],0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,80,5120,70,325,180,Sword Pok¨¦mon,100,1000000,0.8,45,Hitotsuki¥Ò¥È¥Ä¥­,50,679,35,37,28,steel,ghost,2,6,0
Doublade,['No Guard'],0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,110,5120,70,448,90,Sword Pok¨¦mon,150,1000000,0.8,59,Nidangill¥Ë¥À¥ó¥®¥ë,50,680,45,49,35,steel,ghost,4.5,6,0
Aegislash,['Stance Change'],0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,150,5120,70,520,45,Royal Sword Pok¨¦mon,50,1000000,1.7,60,Gillgard¥®¥ë¥¬¥ë¥É,50,681,150,50,60,steel,ghost,53,6,0
Spritzee,"['Healer', 'Aroma Veil']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,52,5120,70,341,200,Perfume Pok¨¦mon,60,1000000,0.2,78,Shushupu¥·¥å¥·¥å¥×,50,682,63,65,23,fairy,,0.5,6,0
Aromatisse,"['Healer', 'Aroma Veil']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,72,5120,70,462,140,Fragrance Pok¨¦mon,72,1000000,0.8,101,Frefuwan¥Õ¥ì¥Õ¥ï¥ó,50,683,99,89,29,fairy,,15.5,6,0
Swirlix,"['Sweet Veil', 'Unburden']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,48,5120,70,341,200,Cotton Candy Pok¨¦mon,66,1000000,0.4,62,Peroppafu¥Ú¥í¥Ã¥Ñ¥Õ,50,684,59,57,49,fairy,,3.5,6,0
Slurpuff,"['Sweet Veil', 'Unburden']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,80,5120,70,480,140,Meringue Pok¨¦mon,86,1000000,0.8,82,Peroream¥Ú¥í¥ê©`¥à,50,685,85,75,72,fairy,,5,6,0
Inkay,"['Contrary', 'Suction Cups', 'Infiltrator']",4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,54,5120,70,288,190,Revolving Pok¨¦mon,53,1000000,0.4,53,Maaiika¥Þ©`¥¤©`¥«,50,686,37,46,45,dark,psychic,3.5,6,0
Malamar,"['Contrary', 'Suction Cups', 'Infiltrator']",4,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,92,5120,70,482,80,Overturning Pok¨¦mon,88,1000000,1.5,86,Calamanero¥«¥é¥Þ¥Í¥í,50,687,68,75,73,dark,psychic,47,6,0
Binacle,"['Tough Claws', 'Sniper', 'Pickpocket']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,52,5120,70,306,120,Two-Handed Pok¨¦mon,67,1000000,0.5,42,Kametete¥«¥á¥Æ¥Æ,50,688,39,56,50,rock,water,31,6,0
Barbaracle,"['Tough Claws', 'Sniper', 'Pickpocket']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,105,5120,70,500,45,Collective Pok¨¦mon,115,1000000,1.3,72,Gamenodes¥¬¥á¥Î¥Ç¥¹,50,689,54,86,68,rock,water,96,6,0
Skrelp,"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1,1,2,0.5,0.5,0.5,1,1,1,2,0.5,1,0.5,2,1,0.5,0.5,60,5120,70,320,225,Mock Kelp Pok¨¦mon,60,1000000,0.5,50,Kuzumo¥¯¥º¥â©`,50,690,60,60,30,poison,water,7.3,6,0
Dragalge,"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1,2,0.5,1,0.5,0.5,1,1,0.25,2,2,1,0.5,2,1,1,0.5,75,5120,70,494,55,Mock Kelp Pok¨¦mon,90,1000000,1.8,65,Dramidoro¥É¥é¥ß¥É¥í,50,691,97,123,44,poison,dragon,81.5,6,0
Clauncher,['Mega Launcher'],1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,53,3840,70,330,225,Water Gun Pok¨¦mon,62,1250000,0.5,50,Udeppou¥¦¥Ç¥Ã¥Ý¥¦,50,692,58,63,44,water,,8.3,6,0
Clawitzer,['Mega Launcher'],1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,73,3840,70,500,55,Howitzer Pok¨¦mon,88,1250000,1.3,71,Bloster¥Ö¥í¥¹¥¿©`,50,693,120,89,59,water,,35.3,6,0
Helioptile,"['Dry Skin', 'Sand Veil', 'Solar Power']",1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,38,5120,70,289,190,Generator Pok¨¦mon,33,1000000,0.5,44,Erikiteru¥¨¥ê¥­¥Æ¥ë,50,694,61,43,70,electric,normal,6,6,0
Heliolisk,"['Dry Skin', 'Sand Veil', 'Solar Power']",1,1,1,0.5,1,2,1,0.5,0,1,2,1,1,1,1,1,0.5,1,55,5120,70,481,75,Generator Pok¨¦mon,52,1000000,1,62,Elezard¥¨¥ì¥¶©`¥É,50,695,109,94,109,electric,normal,21,6,0
Tyrunt,"['Strong Jaw', 'Sturdy']",1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,89,7680,70,362,45,Royal Heir Pok¨¦mon,77,1000000,0.8,58,Chigoras¥Á¥´¥é¥¹,88.1,696,45,45,48,rock,dragon,26,6,0
Tyrantrum,"['Strong Jaw', 'Rock Head']",1,1,2,0.5,2,2,0.25,0.5,1,1,2,2,0.5,0.5,1,1,2,1,121,7680,70,521,45,Despot Pok¨¦mon,119,1000000,2.5,82,Gachigoras¥¬¥Á¥´¥é¥¹,88.1,697,69,59,71,rock,dragon,270,6,0
Amaura,"['Refrigerate', 'Snow Warning']",1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,59,7680,70,362,45,Tundra Pok¨¦mon,50,1000000,1.3,77,Amarus¥¢¥Þ¥ë¥¹,88.1,698,67,63,46,rock,ice,25.2,6,0
Aurorus,"['Refrigerate', 'Snow Warning']",1,1,1,1,1,4,1,0.5,1,2,2,0.5,0.5,0.5,1,2,4,2,77,7680,70,521,45,Tundra Pok¨¦mon,72,1000000,2.7,123,Amaruruga¥¢¥Þ¥ë¥ë¥¬,88.1,699,99,92,58,rock,ice,225,6,0
Sylveon,"['Cute Charm', 'Pixilate']",0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,1,2,1,1,2,1,65,8960,70,525,45,Intertwining Pok¨¦mon,65,1000000,1,95,Nymphia¥Ë¥ó¥Õ¥£¥¢,88.1,700,110,130,60,fairy,,23.5,6,0
Hawlucha,"['Limber', 'Unburden', 'Mold Breaker']",0.25,0.5,1,2,2,0.5,1,2,1,0.5,0,2,1,1,2,1,1,1,92,5120,70,500,100,Wrestling Pok¨¦mon,75,1000000,0.8,78,Luchabull¥ë¥Á¥ã¥Ö¥ë,50,701,74,63,118,fighting,flying,21.5,6,0
Dedenne,"['Cheek Pouch', 'Pickup', 'Plus']",0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,58,5120,70,431,180,Antenna Pok¨¦mon,57,1000000,0.2,67,Dedenne¥Ç¥Ç¥ó¥Í,50,702,81,67,101,electric,fairy,2.2,6,0
Carbink,"['Clear Body', 'Sturdy']",0.5,0.5,0,1,1,1,0.5,0.5,1,2,2,1,0.5,1,1,1,4,2,50,6400,70,500,60,Jewel Pok¨¦mon,150,1250000,0.3,50,Melecie¥á¥ì¥·©`,,703,50,150,50,rock,fairy,5.7,6,0
Goomy,"['Sap Sipper', 'Hydration', 'Gooey']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,50,10240,35,300,45,Soft Tissue Pok¨¦mon,35,1250000,0.3,45,Numera¥Ì¥á¥é,50,704,55,75,40,dragon,,2.8,6,0
Sliggoo,"['Sap Sipper', 'Hydration', 'Gooey']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,75,10240,35,452,45,Soft Tissue Pok¨¦mon,53,1250000,0.8,68,Numeil¥Ì¥á¥¤¥ë,50,705,83,113,60,dragon,,17.5,6,0
Goodra,"['Sap Sipper', 'Hydration', 'Gooey']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,100,10240,35,600,45,Dragon Pok¨¦mon,70,1250000,2,90,Numelgon¥Ì¥á¥ë¥´¥ó,50,706,110,150,80,dragon,,150.5,6,0
Klefki,"['Prankster', 'Magician']",0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,80,5120,70,470,75,Key Ring Pok¨¦mon,91,800000,0.2,57,Cleffy¥¯¥ì¥Ã¥Õ¥£,50,707,80,87,75,steel,fairy,3,6,0
Phantump,"['Natural Cure', 'Frisk', 'Harvest']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,70,5120,70,309,120,Stump Pok¨¦mon,48,1000000,0.4,43,Bokurei¥Ü¥¯¥ì©`,50,708,50,60,38,ghost,grass,7,6,0
Trevenant,"['Natural Cure', 'Frisk', 'Harvest']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,110,5120,70,474,60,Elder Tree Pok¨¦mon,76,1000000,1.5,85,Ohrot¥ª©`¥í¥Ã¥È,50,709,65,82,56,ghost,grass,71,6,0
Pumpkaboo,"['Pickup', 'Frisk', 'Insomnia']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,66,5120,70,335,120,Pumpkin Pok¨¦mon,70,1000000,0.8,59,Bakeccha¥Ð¥±¥Ã¥Á¥ã,50,710,44,55,41,ghost,grass,15,6,0
Gourgeist,"['Pickup', 'Frisk', 'Insomnia']",1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,100,5120,70,494,60,Pumpkin Pok¨¦mon,122,1000000,1.7,85,Pumpjin¥Ñ¥ó¥×¥¸¥ó,50,711,58,75,54,ghost,grass,39,6,0
Bergmite,"['Own Tempo', 'Ice Body', 'Sturdy']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,69,5120,70,304,190,Ice Chunk Pok¨¦mon,85,1000000,1,55,Kachikohru¥«¥Á¥³©`¥ë,50,712,32,35,28,ice,,99.5,6,0
Avalugg,"['Own Tempo', 'Ice Body', 'Sturdy']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,117,5120,70,514,55,Iceberg Pok¨¦mon,184,1000000,2,95,Crebase¥¯¥ì¥Ù©`¥¹,50,713,44,46,28,ice,,505,6,0
Noibat,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,30,5120,70,245,190,Sound Wave Pok¨¦mon,35,1000000,0.5,40,Onbat¥ª¥ó¥Ð¥Ã¥È,50,714,45,40,55,flying,dragon,8,6,0
